lon,lat
76.022892,31.646771
76.023061,31.646806
76.023222,31.646824
76.023461,31.646794
76.023777,31.646712
76.023997,31.646695
76.024192,31.646723
76.024428,31.646734
76.024632,31.646722
76.025022,31.646649
76.025293,31.646581
76.025507,31.646542
76.025829,31.646532
76.026183,31.646575
76.026537,31.646717
76.026773,31.646818
76.026927,31.646852
76.027355,31.646836
76.027608,31.646769
76.027740,31.646686
76.027916,31.646530
76.028136,31.646364
76.028257,31.646341
76.028399,31.646348
76.028526,31.646415
76.028647,31.646475
76.028809,31.646543
76.028967,31.646565
76.029203,31.646542
76.029404,31.646473
76.029634,31.646455
76.029879,31.646489
76.030152,31.646575
76.030396,31.646697
76.030803,31.646988
76.031120,31.647248
76.031288,31.647347
76.031464,31.647368
76.031672,31.647320
76.031990,31.647185
76.032175,31.647107
76.032291,31.647084
76.032417,31.647092
76.032580,31.647153
76.032827,31.647269
76.033031,31.647347
76.033213,31.647488
76.033408,31.647597
76.033610,31.647650
76.034004,31.647692
76.034446,31.647767
76.034721,31.647887
76.034898,31.647922
76.035061,31.647911
76.035197,31.647859
76.035296,31.647800
76.035427,31.647670
76.035520,31.647567
76.035623,31.647497
76.035815,31.647451
76.036036,31.647415
76.036262,31.647366
76.036431,31.647302
76.036596,31.647203
76.036758,31.647092
76.036924,31.647029
76.037063,31.647005
76.037202,31.647011
76.037319,31.647038
76.037649,31.647131
76.037820,31.647232
76.037992,31.647413
76.038129,31.647755
76.038211,31.647924
76.038318,31.648032
76.038574,31.648266
76.038723,31.648384
76.038878,31.648459
76.039033,31.648501
76.040343,31.649031
76.040717,31.649210
76.041120,31.649384
76.041664,31.649530
76.042113,31.649607
76.042329,31.649644
76.042584,31.649819
76.042804,31.649998
76.043066,31.650071
76.043394,31.650018
76.043565,31.650023
76.043691,31.650082
76.043785,31.650176
76.043885,31.650361
76.044096,31.650706
76.044193,31.651164
76.044225,31.651361
76.044308,31.651438
76.044395,31.651459
76.044484,31.651445
76.044544,31.651410
76.044589,31.651345
76.044707,31.651208
76.044912,31.651017
76.045117,31.650931
76.045259,31.650924
76.045372,31.650985
76.045428,31.651037
76.045431,31.651111
76.045393,31.651234
76.045362,31.651397
76.045376,31.651563
76.045413,31.651689
76.045507,31.651908
76.045608,31.652119
76.045722,31.652323
76.045812,31.652407
76.045891,31.652448
76.046010,31.652482
76.046269,31.652468
76.046446,31.652490
76.046521,31.652513
76.046693,31.652674
76.046874,31.652862
76.047043,31.653118
76.047147,31.653346
76.047245,31.653610
76.047347,31.653859
76.047434,31.654079
76.047562,31.654224
76.047712,31.654301
76.047925,31.654367
76.048219,31.654460
76.048695,31.654528
76.049403,31.654679
76.049698,31.654807
76.049982,31.654965
76.050387,31.655192
76.050601,31.655293
76.050716,31.655353
76.050969,31.655352
76.051183,31.655299
76.051411,31.655282
76.051658,31.655337
76.051974,31.655397
76.052312,31.655488
76.052584,31.655573
76.052870,31.655683
76.053078,31.655762
76.053302,31.655787
76.053673,31.655824
76.054047,31.655910
76.054403,31.655943
76.054821,31.655973
76.054984,31.656022
76.055092,31.656115
76.055241,31.656338
76.055442,31.656625
76.055521,31.656736
76.055777,31.657085
76.055938,31.657295
76.056097,31.657434
76.056303,31.657557
76.056628,31.657692
76.056982,31.657777
76.057336,31.657790
76.057816,31.657783
76.058395,31.657826
76.058784,31.657859
76.058985,31.657881
76.059216,31.657874
76.059471,31.657900
76.059688,31.657863
76.059915,31.657785
76.060049,31.657691
76.060457,31.657666
76.060669,31.657822
76.060752,31.657945
76.060846,31.658052
76.060965,31.658250
76.061164,31.658776
76.061405,31.659390
76.061514,31.659707
76.061854,31.660354
76.062300,31.661317
76.062498,31.661730
76.062941,31.662682
76.063179,31.663221
76.063670,31.664400
76.064827,31.666891
76.065371,31.668100
76.066950,31.671287
76.067387,31.672729
76.068618,31.675407
76.069058,31.676409
76.069197,31.676818
76.069254,31.677167
76.069272,31.677494
76.069176,31.679242
76.069187,31.679607
76.069229,31.679845
76.069329,31.680089
76.069500,31.680392
76.069930,31.681191
76.072932,31.686378
76.074080,31.688259
76.074844,31.689495
76.075390,31.690552
76.075686,31.691230
76.075903,31.691619
76.076048,31.691719
76.076165,31.691800
76.076748,31.692075
76.078065,31.692698
76.078182,31.692785
76.078239,31.692862
76.078247,31.693172
76.078323,31.693340
76.078716,31.693498
76.079129,31.693605
76.080387,31.693642
76.080617,31.693722
76.080857,31.693942
76.081007,31.694312
76.081167,31.694532
76.081817,31.695042
76.082047,31.695172
76.082167,31.695302
76.082217,31.695512
76.082111,31.695967
76.082132,31.696089
76.082189,31.696158
76.082398,31.696309
76.082543,31.696510
76.082632,31.696677
76.082849,31.697234
76.082932,31.697923
76.083017,31.698212
76.083116,31.698617
76.083647,31.699422
76.083677,31.699602
76.083542,31.699982
76.083627,31.700412
76.083717,31.700492
76.083817,31.700512
76.084131,31.700368
76.084315,31.700347
76.084467,31.700412
76.084710,31.700597
76.084890,31.700830
76.085039,31.701041
76.085147,31.701287
76.085099,31.701717
76.085123,31.701937
76.085344,31.702349
76.085643,31.702839
76.085649,31.702962
76.085617,31.703082
76.085365,31.703523
76.085390,31.703672
76.085910,31.704015
76.085970,31.704395
76.086070,31.704625
76.086300,31.704895
76.086720,31.705125
76.086790,31.705335
76.086720,31.705585
76.086740,31.705755
76.087190,31.705915
76.087450,31.706095
76.087700,31.706375
76.087800,31.706665
76.087956,31.707134
76.088020,31.707255
76.088210,31.707505
76.088500,31.708295
76.088500,31.708435
76.088340,31.708805
76.088330,31.708985
76.088440,31.709125
76.089085,31.709544
76.089100,31.709737
76.088900,31.710050
76.088848,31.710133
76.088836,31.710183
76.088849,31.710227
76.088880,31.710282
76.089007,31.710410
76.089348,31.710626
76.089756,31.710895
76.090182,31.711103
76.090289,31.711185
76.090375,31.711286
76.090434,31.711402
76.090592,31.711890
76.090651,31.712016
76.090705,31.712114
76.090901,31.712385
76.091081,31.712711
76.091177,31.713024
76.091215,31.713328
76.091169,31.714117
76.091282,31.714428
76.091306,31.714761
76.091491,31.715135
76.091486,31.715374
76.091204,31.715637
76.090823,31.715726
76.090577,31.715938
76.090402,31.716068
76.090240,31.716237
76.090171,31.716321
76.090189,31.716415
76.090279,31.716526
76.090683,31.716820
76.090807,31.716947
76.090868,31.717082
76.090883,31.717384
76.090942,31.717571
76.091061,31.717805
76.091102,31.717889
76.091112,31.717979
76.091071,31.718249
76.090966,31.718609
76.090719,31.718966
76.090731,31.719163
76.090765,31.719291
76.090881,31.719377
76.091036,31.719423
76.091722,31.719365
76.092010,31.719325
76.092169,31.719284
76.092425,31.719093
76.092769,31.718860
76.092977,31.718732
76.093047,31.718727
76.093100,31.718743
76.093140,31.718793
76.093145,31.718835
76.093114,31.718907
76.092863,31.719012
76.092706,31.719118
76.092581,31.719261
76.092485,31.719445
76.092281,31.719967
76.092031,31.720485
76.092033,31.720665
76.092088,31.720764
76.092165,31.720810
76.092289,31.720854
76.092669,31.720842
76.092805,31.720876
76.092873,31.720920
76.092919,31.720995
76.092940,31.721099
76.092934,31.721199
76.092963,31.721620
76.092879,31.722093
76.092874,31.722237
76.092940,31.722413
76.093042,31.722659
76.093014,31.722827
76.092665,31.723183
76.092500,31.723517
76.092492,31.724064
76.092596,31.724307
76.092784,31.724494
76.093506,31.724906
76.093662,31.725039
76.093773,31.725293
76.093756,31.726093
76.093840,31.726767
76.094154,31.727221
76.094762,31.728189
76.095424,31.729929
76.095478,31.730818
76.096381,31.732251
76.096383,31.732395
76.096128,31.733451
76.096153,31.733540
76.096180,31.733615
76.096271,31.733677
76.096491,31.733726
76.096971,31.733799
76.097067,31.733851
76.097383,31.734273
76.097774,31.734530
76.097925,31.735278
76.098476,31.735883
76.098459,31.736358
76.098245,31.736646
76.098183,31.736986
76.098389,31.737236
76.098450,31.737515
76.098343,31.737923
76.098160,31.738690
76.097803,31.740300
76.097118,31.741513
76.096947,31.742087
76.096767,31.742612
76.096770,31.742710
76.096811,31.742781
76.097211,31.743090
76.097265,31.743422
76.097330,31.743628
76.097783,31.744051
76.098147,31.744686
76.098250,31.745008
76.098075,31.745363
76.098111,31.745702
76.097997,31.746004
76.098002,31.746177
76.098145,31.746265
76.098243,31.746277
76.098387,31.746398
76.098429,31.746529
76.098509,31.746789
76.098522,31.747087
76.098216,31.747577
76.098273,31.748330
76.098418,31.748648
76.098719,31.748880
76.098922,31.749135
76.098956,31.749477
76.099176,31.749774
76.099192,31.749897
76.099149,31.750011
76.098819,31.750323
76.098773,31.750415
76.098784,31.750513
76.099101,31.750792
76.099489,31.751184
76.099605,31.751842
76.100157,31.752357
76.100184,31.752415
76.100163,31.752524
76.099940,31.752917
76.099913,31.753081
76.099951,31.753188
76.100156,31.753330
76.100760,31.753572
76.101067,31.753789
76.101107,31.753871
76.101099,31.753949
76.100879,31.754262
76.100806,31.754388
76.100768,31.754660
76.100828,31.755583
76.100892,31.755795
76.100973,31.755891
76.101446,31.756202
76.101600,31.756233
76.102008,31.756202
76.102196,31.756226
76.102300,31.756274
76.102581,31.756670
76.103052,31.756843
76.103177,31.757026
76.103292,31.757183
76.103596,31.757283
76.103736,31.757369
76.103834,31.757478
76.104350,31.758137
76.104571,31.758461
76.104969,31.758802
76.105576,31.759178
76.105677,31.759298
76.105694,31.759466
76.105688,31.760361
76.105657,31.760979
76.105694,31.761231
76.105952,31.761818
76.106049,31.762062
76.106093,31.762324
76.106154,31.762867
76.106210,31.763182
76.106269,31.763383
76.106340,31.763486
76.106464,31.763598
76.106760,31.763841
76.107626,31.764336
76.107992,31.764545
76.108249,31.764886
76.108422,31.765243
76.108458,31.765644
76.108348,31.765970
76.108116,31.766409
76.108099,31.766521
76.108129,31.766614
76.108201,31.766755
76.108500,31.767079
76.108754,31.767528
76.108890,31.767762
76.109078,31.767886
76.109222,31.768015
76.109281,31.768348
76.109974,31.769558
76.109953,31.770084
76.109977,31.770168
76.110059,31.770249
76.110783,31.770714
76.111218,31.770935
76.111712,31.771098
76.112027,31.771280
76.113013,31.772266
76.113578,31.772741
76.113798,31.772935
76.115166,31.774123
76.115376,31.774332
76.115742,31.775301
76.115698,31.775755
76.115710,31.776160
76.115760,31.776324
76.116098,31.776684
76.116220,31.776824
76.116238,31.776961
76.116284,31.777152
76.116382,31.777405
76.116525,31.777662
76.116678,31.777746
76.116943,31.777792
76.117086,31.777836
76.117143,31.777893
76.117157,31.777998
76.117099,31.778099
76.116994,31.778266
76.116953,31.778422
76.117028,31.778654
76.117238,31.778827
76.117355,31.778967
76.117385,31.779328
76.117446,31.779669
76.117701,31.779919
76.118094,31.780372
76.118231,31.780898
76.118221,31.780985
76.118182,31.781063
76.117766,31.781438
76.117720,31.781538
76.117699,31.781669
76.117745,31.781770
76.117966,31.781903
76.118116,31.782243
76.118304,31.782572
76.118711,31.782962
76.118738,31.783119
76.118664,31.783344
76.118700,31.783556
76.118838,31.783830
76.119016,31.783992
76.119108,31.784141
76.119087,31.784356
76.119123,31.784453
76.119240,31.784529
76.119542,31.784589
76.119716,31.784692
76.119786,31.784851
76.119772,31.785152
76.119799,31.785257
76.119886,31.785328
76.120144,31.785396
76.120656,31.785978
76.121050,31.786252
76.121337,31.786512
76.121647,31.786884
76.121900,31.787185
76.122203,31.787571
76.122800,31.788404
76.122867,31.788499
76.122996,31.788854
76.122987,31.788948
76.122914,31.789037
76.122855,31.789073
76.122446,31.789066
76.122371,31.789105
76.122218,31.789265
76.122119,31.789299
76.122028,31.789287
76.121454,31.789030
76.120853,31.788919
76.120537,31.788765
76.120306,31.788582
76.120183,31.788559
76.120130,31.788568
76.120098,31.788602
76.120099,31.788651
76.120129,31.788712
76.120244,31.788809
76.120381,31.789018
76.120635,31.789225
76.120891,31.789404
76.121185,31.789487
76.121404,31.789604
76.121624,31.789971
76.121899,31.790253
76.122129,31.790541
76.122248,31.790611
76.122597,31.790584
76.122791,31.790592
76.122928,31.790647
76.123067,31.790862
76.123119,31.790932
76.123203,31.790964
76.123376,31.790999
76.123524,31.791040
76.123721,31.791084
76.123988,31.791288
76.124197,31.791538
76.124237,31.791658
76.124207,31.791799
76.124122,31.791959
76.124117,31.792075
76.124174,31.792182
76.124396,31.792259
76.124658,31.792423
76.124715,31.792557
76.124694,31.792646
76.124434,31.792993
76.124413,31.793335
76.124525,31.793686
76.124428,31.793855
76.124423,31.793988
76.124465,31.794065
76.124530,31.794100
76.124915,31.794188
76.125137,31.794345
76.125271,31.794883
76.125540,31.795182
76.125633,31.795324
76.125657,31.795441
76.125623,31.795569
76.125299,31.795961
76.125207,31.796067
76.124938,31.796207
76.124862,31.796284
76.124809,31.796356
76.124783,31.796753
76.124728,31.797131
76.124675,31.797339
76.124328,31.798517
76.124441,31.798632
76.124546,31.798762
76.124691,31.799073
76.124882,31.799186
76.125271,31.799329
76.125374,31.799430
76.125394,31.799505
76.125370,31.799580
76.125194,31.799827
76.125109,31.799994
76.125109,31.800069
76.125143,31.800139
76.125442,31.800372
76.125637,31.800740
76.125897,31.801088
76.126073,31.801323
76.126355,31.801443
76.126409,31.801466
76.126561,31.801608
76.126677,31.801765
76.126789,31.802223
76.127217,31.803027
76.127274,31.803268
76.127259,31.803368
76.127197,31.803442
76.126941,31.803515
76.126808,31.803551
76.126704,31.803669
76.126659,31.803790
76.126677,31.803942
76.126899,31.804645
76.126954,31.804707
76.127035,31.804761
76.127436,31.804898
76.127507,31.804970
76.127632,31.805094
76.127854,31.805239
76.127871,31.805241
76.127937,31.805247
76.128016,31.805239
76.128305,31.805152
76.128773,31.804958
76.129021,31.804951
76.129320,31.804993
76.129558,31.804935
76.130019,31.804667
76.130527,31.804643
76.131028,31.804679
76.132021,31.804842
76.132576,31.805045
76.132916,31.805139
76.133215,31.805248
76.133752,31.805270
76.134092,31.805379
76.134360,31.805597
76.135041,31.805987
76.135730,31.806117
76.135991,31.806417
76.136111,31.806487
76.136801,31.806677
76.136860,31.806757
76.136871,31.807237
76.137270,31.807817
76.138076,31.808177
76.138390,31.808317
76.138475,31.808389
76.138520,31.808427
76.138910,31.809117
76.139090,31.809627
76.139431,31.809957
76.139801,31.810117
76.139931,31.810217
76.140381,31.810807
76.140490,31.811207
76.140570,31.811317
76.141131,31.812006
76.141401,31.812337
76.141721,31.812677
76.141880,31.812777
76.141960,31.812917
76.142050,31.813357
76.142726,31.814064
76.142984,31.814496
76.143021,31.814557
76.143349,31.815123
76.143451,31.815297
76.143800,31.815727
76.143991,31.816077
76.144430,31.816327
76.144550,31.816637
76.144790,31.816877
76.145060,31.817397
76.145301,31.817687
76.146511,31.817877
76.146641,31.817837
76.147048,31.817303
76.147181,31.817207
76.147247,31.817191
76.147321,31.817197
76.147377,31.817222
76.147414,31.817260
76.147460,31.817337
76.147520,31.817627
76.147581,31.817697
76.148180,31.817917
76.148670,31.818297
76.148897,31.818437
76.149170,31.818577
76.149411,31.818617
76.149641,31.818537
76.149700,31.818447
76.149790,31.817817
76.149830,31.817737
76.150060,31.817657
76.150290,31.817687
76.150447,31.817733
76.150541,31.817827
76.150582,31.817952
76.150581,31.818117
76.150481,31.818587
76.150474,31.818656
76.150494,31.818704
76.150540,31.818735
76.150611,31.818745
76.150697,31.818750
76.150788,31.818722
76.150858,31.818679
76.151291,31.818427
76.151438,31.818360
76.151601,31.818347
76.151697,31.818385
76.151758,31.818442
76.151771,31.818495
76.151778,31.818573
76.151751,31.818887
76.151759,31.818986
76.151800,31.819047
76.151877,31.819106
76.152021,31.819147
76.152201,31.819127
76.153361,31.818767
76.153420,31.818770
76.153481,31.818797
76.153524,31.818828
76.153522,31.818885
76.153470,31.818991
76.153446,31.819132
76.153471,31.819181
76.153570,31.819214
76.153644,31.819213
76.153767,31.819185
76.154151,31.819137
76.154251,31.819167
76.154360,31.819277
76.154490,31.819687
76.154490,31.819867
76.154381,31.820097
76.154395,31.820183
76.154434,31.820227
76.154499,31.820254
76.155021,31.820357
76.155451,31.820857
76.156240,31.821297
76.156416,31.821575
76.156600,31.821867
76.157730,31.822827
76.158260,31.823467
76.158371,31.823547
76.158691,31.823577
76.158790,31.823647
76.158880,31.823881
76.158907,31.823976
76.158940,31.824047
76.159186,31.824169
76.159605,31.824259
76.159743,31.824440
76.159900,31.824669
76.160071,31.824777
76.160940,31.825627
76.161191,31.825767
76.161930,31.825927
76.162160,31.826057
76.163121,31.826337
76.164091,31.826877
76.164380,31.827117
76.164421,31.827397
76.164490,31.827507
76.165550,31.827887
76.165912,31.828198
76.166331,31.828557
76.166730,31.828577
76.167040,31.828657
76.167300,31.828787
76.167430,31.828887
76.167650,31.829307
76.167861,31.829547
76.168141,31.829657
76.168740,31.829737
76.169081,31.829997
76.169280,31.830027
76.169450,31.830107
76.169691,31.830477
76.170310,31.830947
76.172031,31.831537
76.172320,31.831587
76.172630,31.831437
76.173141,31.831047
76.173271,31.831017
76.173591,31.831137
76.173961,31.831157
76.174020,31.831277
76.173951,31.831407
76.173421,31.831917
76.173380,31.832017
76.173490,31.832207
76.173731,31.832317
76.174541,31.832167
76.174711,31.832197
76.174761,31.832257
76.174740,31.832347
76.174571,31.832567
76.174531,31.832727
76.174571,31.832797
76.174671,31.832827
76.175010,31.832777
76.175241,31.832797
76.175530,31.833147
76.175641,31.833217
76.176421,31.833507
76.176861,31.833537
76.177010,31.833687
76.177041,31.834147
76.176941,31.834367
76.176681,31.834407
76.176253,31.834192
76.176068,31.834152
76.175922,31.834225
76.175899,31.834339
76.175956,31.834549
76.176037,31.834745
76.176047,31.834911
76.176033,31.835104
76.176120,31.835217
76.176260,31.835287
76.176631,31.835307
76.176829,31.835428
76.176919,31.835533
76.176862,31.835636
76.176673,31.835729
76.176506,31.835862
76.176462,31.835984
76.176614,31.836115
76.177091,31.836187
76.178311,31.836341
76.178467,31.836440
76.178571,31.836547
76.178781,31.836827
76.178888,31.836994
76.178927,31.837119
76.178828,31.837224
76.178712,31.837287
76.178509,31.837291
76.178143,31.837290
76.178029,31.837353
76.177983,31.837476
76.177990,31.837594
76.178080,31.837687
76.178370,31.837777
76.178961,31.837877
76.179579,31.837895
76.179708,31.837936
76.179843,31.838055
76.179921,31.838278
76.179986,31.838474
76.180104,31.838617
76.180292,31.838817
76.180477,31.838988
76.180779,31.839229
76.181037,31.839391
76.181067,31.839428
76.181087,31.839471
76.181081,31.839515
76.181053,31.839554
76.180997,31.839590
76.180920,31.839580
76.180584,31.839381
76.180533,31.839357
76.180440,31.839339
76.180333,31.839356
76.180280,31.839395
76.180245,31.839446
76.180238,31.839496
76.180256,31.839567
76.180362,31.839762
76.180729,31.840223
76.181057,31.840489
76.181473,31.840827
76.181521,31.840920
76.181469,31.841063
76.181147,31.841212
76.180931,31.841397
76.180751,31.841617
76.180751,31.841817
76.180931,31.841907
76.181350,31.841997
76.181890,31.842037
76.183140,31.841997
76.183431,31.842027
76.183751,31.842147
76.184308,31.842688
76.184472,31.842933
76.184479,31.843108
76.184382,31.843204
76.184010,31.843292
76.183764,31.843294
76.183621,31.843412
76.183633,31.843544
76.183683,31.843677
76.183786,31.843697
76.183872,31.843715
76.184341,31.843727
76.184760,31.843767
76.185090,31.843893
76.185264,31.844106
76.185538,31.844730
76.185890,31.845487
76.185965,31.845793
76.186064,31.846066
76.186307,31.846407
76.186680,31.846818
76.186834,31.846950
76.187050,31.847084
76.187428,31.847260
76.187566,31.847402
76.187650,31.847535
76.188164,31.848354
76.188394,31.848684
76.188569,31.848895
76.188667,31.849013
76.188804,31.849111
76.188972,31.849162
76.189064,31.849146
76.189230,31.849068
76.189857,31.848714
76.190052,31.848673
76.190331,31.848726
76.190521,31.848796
76.190651,31.848906
76.190811,31.849146
76.190922,31.849485
76.191025,31.849637
76.191135,31.849755
76.191190,31.849781
76.191450,31.849820
76.191507,31.849817
76.191559,31.849801
76.191599,31.849779
76.191628,31.849750
76.191651,31.849716
76.192008,31.849016
76.192125,31.848903
76.192192,31.848879
76.192234,31.848865
76.194725,31.848006
76.195039,31.847902
76.195217,31.847843
76.195388,31.847813
76.195545,31.847821
76.195893,31.847895
76.196141,31.848116
76.196581,31.849086
76.196841,31.849346
76.197341,31.849546
76.197701,31.849556
76.201381,31.849086
76.202286,31.848935
76.202941,31.848826
76.203221,31.848726
76.203481,31.848556
76.203871,31.848166
76.204036,31.848011
76.204311,31.847886
76.204561,31.847806
76.204926,31.847731
76.205113,31.847734
76.206135,31.847730
76.206445,31.847870
76.206675,31.848080
76.207425,31.848950
76.208631,31.850492
76.209355,31.851420
76.209965,31.852080
76.210285,31.852550
76.210595,31.852810
76.212115,31.853540
76.213025,31.853900
76.216805,31.855023
76.217430,31.855304
76.218806,31.856149
76.220775,31.857100
76.221535,31.857440
76.221826,31.857637
76.222035,31.857780
76.222132,31.857998
76.222205,31.858163
76.222504,31.859898
76.222779,31.861101
76.222829,31.861318
76.222859,31.861379
76.224048,31.863793
76.224102,31.863903
76.224217,31.864076
76.224392,31.864178
76.225458,31.864535
76.227945,31.865370
76.228043,31.865427
76.228119,31.865522
76.228164,31.865589
76.228185,31.865680
76.228152,31.865970
76.227175,31.867920
76.226826,31.868329
76.226365,31.868770
76.225505,31.869390
76.225205,31.869680
76.224035,31.871230
76.223405,31.871680
76.222795,31.871780
76.222261,31.871895
76.221830,31.872178
76.221740,31.872269
76.221675,31.872369
76.221660,31.872424
76.221654,31.872506
76.221666,31.872607
76.221693,31.872722
76.221774,31.872894
76.221998,31.873223
76.223737,31.875990
76.224363,31.876983
76.224697,31.877513
76.224851,31.877757
76.225386,31.878607
76.226005,31.878286
76.226529,31.878033
76.226863,31.877842
76.227274,31.877596
76.227416,31.877535
76.227492,31.877526
76.227621,31.877544
76.227751,31.877630
76.227935,31.877721
76.228145,31.877836
76.228341,31.877940
76.228528,31.878014
76.228689,31.878049
76.228858,31.878068
76.229031,31.878092
76.229173,31.878106
76.229249,31.878109
76.229332,31.878106
76.229438,31.878075
76.229575,31.877967
76.229676,31.877837
76.229810,31.877616
76.229933,31.877398
76.229998,31.877325
76.230091,31.877258
76.230188,31.877236
76.230350,31.877232
76.230543,31.877252
76.230699,31.877262
76.230825,31.877258
76.231005,31.877195
76.231133,31.877099
76.231214,31.877008
76.231317,31.876892
76.231438,31.876733
76.231552,31.876626
76.231703,31.876543
76.231985,31.876429
76.232337,31.876304
76.232554,31.876223
76.232756,31.876165
76.232952,31.876151
76.233116,31.876153
76.233236,31.876170
76.233365,31.876226
76.233448,31.876301
76.233501,31.876385
76.233515,31.876505
76.233513,31.876677
76.233474,31.876959
76.233463,31.877121
76.233478,31.877228
76.233533,31.877353
76.233639,31.877452
76.234020,31.877718
76.234246,31.877882
76.234439,31.878037
76.234599,31.878169
76.234693,31.878300
76.234733,31.878422
76.234791,31.878618
76.234836,31.878718
76.234891,31.878799
76.234957,31.878848
76.235040,31.878877
76.235141,31.878887
76.235255,31.878861
76.235434,31.878765
76.235766,31.878529
76.236090,31.878291
76.236345,31.878106
76.236463,31.878006
76.236759,31.877596
76.236947,31.877342
76.237251,31.876979
76.237431,31.876722
76.237654,31.876411
76.237832,31.876226
76.237952,31.876134
76.238126,31.876048
76.238355,31.875936
76.238654,31.875806
76.238856,31.875742
76.238977,31.875735
76.238992,31.875734
76.239361,31.875748
76.239589,31.875766
76.239680,31.875796
76.239770,31.875862
76.239829,31.875955
76.239938,31.876260
76.240001,31.876448
76.240080,31.876588
76.240158,31.876665
76.240291,31.876738
76.240411,31.876787
76.240572,31.876808
76.240725,31.876799
76.240929,31.876724
76.241168,31.876567
76.241567,31.876296
76.241767,31.876158
76.241939,31.876060
76.242069,31.876020
76.242152,31.876011
76.242294,31.876022
76.242513,31.876099
76.242760,31.876235
76.242903,31.876329
76.243028,31.876431
76.243114,31.876532
76.243155,31.876649
76.243170,31.876752
76.243122,31.876904
76.243056,31.877047
76.242939,31.877262
76.242817,31.877533
76.242722,31.877726
76.242691,31.877832
76.242694,31.877913
76.242713,31.878000
76.242769,31.878076
76.242849,31.878127
76.242950,31.878157
76.243047,31.878170
76.243193,31.878146
76.243323,31.878082
76.243658,31.877887
76.243840,31.877758
76.244086,31.877607
76.244248,31.877519
76.244329,31.877506
76.244440,31.877521
76.244555,31.877563
76.244693,31.877619
76.244815,31.877660
76.244920,31.877667
76.245023,31.877647
76.245182,31.877555
76.245420,31.877411
76.245627,31.877316
76.245778,31.877261
76.245908,31.877250
76.245967,31.877247
76.246095,31.877219
76.246234,31.877152
76.246430,31.876982
76.246916,31.876594
76.247075,31.876442
76.247207,31.876348
76.247313,31.876317
76.247433,31.876295
76.247604,31.876298
76.247763,31.876291
76.247877,31.876260
76.248026,31.876187
76.248141,31.876080
76.248250,31.875940
76.248416,31.875782
76.248518,31.875704
76.248581,31.875677
76.248643,31.875674
76.248717,31.875696
76.248780,31.875739
76.248811,31.875821
76.248804,31.875901
76.248709,31.876153
76.248626,31.876405
76.248569,31.876568
76.248522,31.876703
76.248490,31.876886
76.248502,31.877031
76.248549,31.877246
76.248701,31.877576
76.248907,31.877925
76.249048,31.878195
76.249137,31.878364
76.249233,31.878488
76.249318,31.878560
76.249433,31.878623
76.249572,31.878647
76.249748,31.878643
76.249904,31.878608
76.250125,31.878553
76.250447,31.878480
76.251001,31.878350
76.251363,31.878289
76.251780,31.878269
76.252087,31.878277
76.252300,31.878285
76.252515,31.878300
76.252700,31.878344
76.252782,31.878384
76.252897,31.878468
76.253011,31.878592
76.253125,31.878763
76.253283,31.879017
76.253417,31.879223
76.253566,31.879480
76.253672,31.879640
76.253773,31.879797
76.253873,31.879969
76.253974,31.880108
76.254164,31.880398
76.254348,31.880705
76.254445,31.880862
76.254717,31.881299
76.254824,31.881481
76.254970,31.881724
76.255059,31.881831
76.255147,31.881937
76.255302,31.882040
76.255504,31.882144
76.256283,31.882514
76.257278,31.882953
76.257496,31.883004
76.257702,31.882979
76.258393,31.882603
76.258585,31.882403
76.259051,31.881879
76.259353,31.881571
76.259616,31.881352
76.260017,31.881064
76.260211,31.880880
76.260518,31.880601
76.261105,31.880037
76.261371,31.879749
76.261598,31.879525
76.261760,31.879376
76.261959,31.879236
76.262107,31.879159
76.262360,31.879520
76.262372,31.879629
76.262341,31.879890
76.262401,31.880156
76.262216,31.880643
76.262270,31.880783
76.262320,31.880877
76.262340,31.881021
76.262120,31.881381
76.261998,31.881984
76.261815,31.882489
76.261582,31.883093
76.261135,31.883810
76.260882,31.884520
76.260921,31.884899
76.261055,31.885117
76.261366,31.885340
76.261454,31.885451
76.261479,31.885752
76.261361,31.886059
76.261311,31.886535
76.261428,31.886803
76.261475,31.887007
76.261452,31.887316
76.261471,31.887563
76.261394,31.887794
76.261216,31.888149
76.261220,31.888226
76.261628,31.888800
76.261853,31.889050
76.262301,31.889221
76.262923,31.889559
76.263464,31.889812
76.263624,31.890055
76.263614,31.890210
76.263335,31.890529
76.263317,31.890614
76.263488,31.891282
76.263757,31.891896
76.263818,31.892176
76.264060,31.892522
76.264134,31.892777
76.264150,31.892941
76.264192,31.893158
76.264236,31.893252
76.264434,31.893356
76.264670,31.893502
76.265008,31.893965
76.265982,31.894837
76.266492,31.895060
76.266819,31.895101
76.267538,31.895115
76.268356,31.895208
76.268892,31.895267
76.269563,31.895340
76.269831,31.895363
76.270094,31.895226
76.270384,31.895176
76.270668,31.895222
76.270909,31.895336
76.271161,31.895650
76.271408,31.895877
76.271693,31.895946
76.272138,31.896128
76.272631,31.896214
76.273183,31.896261
76.274375,31.896360
76.275002,31.896533
76.276097,31.897417
76.276203,31.897497
76.276547,31.897758
76.276987,31.898054
76.277196,31.898068
76.278350,31.898009
76.278586,31.898104
76.278806,31.898423
76.278945,31.898688
76.278870,31.898965
76.278757,31.899343
76.278865,31.900773
76.278784,31.901033
76.278935,31.901757
76.278972,31.901967
76.279154,31.902067
76.279509,31.902053
76.279997,31.902039
